ticker,52W Low_imputed,52WeekChange_imputed,Avg Volume_imputed,Change_imputed,EPS next 5Y_imputed,EPS next Y_imputed,EPS past 5Y_imputed,Insider Own_imputed,Insider Trans_imputed,Inst Trans_imputed,Perf Half Y_imputed,Perf Month_imputed,Perf Week_imputed,Perf YTD_imputed,ROI_imputed,SMA20_imputed,SMA200_imputed,SMA50_imputed,Sales Q/Q_imputed,SandP52WeekChange_imputed,ask_imputed,bid_imputed,dayHigh_imputed,dayLow_imputed,enterpriseToEbitda_imputed,enterpriseToRevenue_imputed,fiftyDayAverage_imputed,fiftyTwoWeekLow_imputed,forwardEps_imputed,forwardPE_imputed,open_imputed,pegRatio_imputed,priceToSalesTrailing12Months_imputed,regularMarketDayHigh_imputed,regularMarketDayLow_imputed,regularMarketOpen_imputed,shortRatio_imputed,trailingEps_imputed,twoHundredDayAverage_imputed,ATR_imputed,Beta_imputed,Cash/sh_imputed,Current Ratio_imputed,Debt/Eq_imputed,EPS next Q_imputed,Employees_imputed,Forward P/E_imputed,LT Debt/Eq_imputed,P/B_imputed,P/E_imputed,P/S_imputed,Quick Ratio_imputed,Recom_imputed,Rel Volume_imputed,Short Ratio_imputed
NGD,1.135,-0.16000003,1550000000.0,-0.1148,0.05,0.833,0.33799999999999997,0.036000000000000004,0.0,-0.0241,2.5074,-0.20199999999999999,0.2353,-0.0885,-0.038,-0.0741,0.1377,1.4875999999999998,0.0,0.11079204,0.44,0.8,14.8,4.21,-19.88,1.584,3.9562857,0.5,0.16,-0.6744681,5.15,-1.84,17.238573,14.8,4.21,5.15,0.08,-0.217,4.554236,0.14,2.2,1.0,5.1,0.0,0.0,2.0,12.22,1.32,0.4,3.64,0.15,4.4,2.7,0.84,0.03
NR,1.135,-0.16000003,1550000000.0,-0.11019999999999999,0.15,0.742,-0.168,0.026000000000000002,0.0,-0.0718,0.5672,-0.4064,-0.1923,-0.8724,0.001,-0.0741,0.1377,-0.31579999999999997,-0.529,0.11079204,1.1,0.8,1.45,1.05,-19.88,0.361,3.9562857,0.65,-0.16,-8.125,1.19,-0.05,17.238573,1.45,1.05,1.19,3.15,-0.635,1.7119565,0.13,3.15,0.4,4.0,0.27,-0.17,2200.0,0.19,0.25,0.16,3.64,0.15,2.1,2.2,1.27,1.25
NTN,1.135,-0.26811594,4059999999.9999995,-0.1139,0.2,0.0,-0.162,0.064,0.0,0.0645,2.5074,-0.1429,0.10490000000000001,-0.0885,-0.226,0.0176,0.1377,1.4875999999999998,0.0,0.11079204,0.44,0.8,14.8,4.21,-19.88,1.584,3.9562857,0.94,0.14,-0.6744681,5.15,0.01,17.238573,14.8,4.21,5.15,0.08,-2.044,1.7119565,0.19,1.59,0.77,1.3,0.0,-0.08,38.0,0.19,0.84,0.4,3.64,0.39,1.3,2.0,0.04,0.01
OESX,1.9218000000000002,-0.16000003,1550000000.0,-0.114,0.25,0.0,-0.162,0.08199999999999999,0.0,0.0361,2.5074,-0.1429,0.2353,-0.0885,-0.011000000000000001,-0.2218,0.1377,1.4875999999999998,0.0,0.11079204,2.25,5.51,14.8,4.21,27.686,1.584,6.142,2.43,-0.23,-0.6744681,5.15,0.01,17.238573,14.8,4.21,5.15,0.21,0.203,4.554236,0.6,2.32,0.35,1.9,0.0,0.0,28.0,21.14,0.0,9.25,43.96,0.15,1.0,2.0,0.28,3.99
ONTX,1.63,-0.7217392,22100000000.0,-0.114,0.2,-0.077,0.679,0.002,-0.6916,0.5204,2.5074,-0.1429,0.2353,-0.0885,-1.871,-0.038,-0.4472,1.4875999999999998,-0.95,0.11079204,0.28,0.8,0.75,4.21,-1.299,1.584,0.57685715,0.1,-0.14,-0.6744681,5.15,0.01,246.68864,0.75,4.21,5.15,0.53,-0.243,0.52,0.03,2.0,0.15,3.2,0.0,-0.03,25.0,12.33,0.0,3.19,3.64,261.61,3.2,3.0,0.32,0.68
PASG,1.135,-0.16000003,1060000000.0,-0.12960000000000002,0.2,0.052000000000000005,-0.162,0.002,0.0,0.8737,2.5074,0.020099999999999996,0.2353,-0.0885,-0.038,-0.2218,0.1377,-0.1217,0.0,0.11079204,0.44,12.4,14.8,4.21,-19.88,1.584,3.9562857,1.5,-0.23,-0.6744681,14.16,0.01,17.238573,14.8,4.21,14.16,0.04,1.76,4.554236,0.09,1.59,0.0,26.1,0.0,-0.76,20.0,12.33,0.0,1.91,3.64,3.92,26.1,2.0,0.34,0.04
PLM,1.4533,0.2571429,2690000000.0,-0.1636,0.2,0.0,-0.267,0.22,0.0,-0.1583,0.28350000000000003,-0.242,0.1646,0.4457,-0.03,-0.038,0.1631,-0.1396,0.0,0.11079204,3.66,3.25,3.78,3.5,-24.786,0.772,3.9471428,1.5,-0.03,-122.66667,4.01,-1.99,17.238573,3.78,3.5,4.01,0.34,-0.641,3.3186955,0.45,0.56,0.07,1.2,0.07,-0.01,21.0,0.19,0.07,1.18,3.64,0.03,1.2,2.0,0.15,0.23
RES,0.465,-0.16000003,1550000000.0,-0.114,0.52,0.441,-0.24100000000000002,0.002,0.0,156400000000.0,2.5074,-0.1429,0.2353,-0.5191,-0.106,-0.0741,0.1377,0.004699999999999999,0.0,0.11079204,0.44,1.68,14.8,3.5,-32.07,0.72,3.9562857,1.5,-0.19,-0.6744681,3.01,-0.17,17.238573,14.8,3.5,3.01,0.08,-1.31,4.554236,0.18,2.03,0.69,7.0,0.0,-0.1,2700.0,0.19,0.0,0.4,3.64,0.69,5.4,3.5,0.94,0.03
RFP,1.135,-0.16000003,1550000000.0,-0.10369999999999999,0.0021,1.4469,-0.162,0.004,0.0,0.0361,2.5074,-0.1429,0.2353,-0.0885,-0.026000000000000002,-0.0741,0.1377,1.4875999999999998,0.0,0.11079204,4.55,0.8,14.8,4.21,-19.88,0.772,3.9562857,0.9,0.78,-0.6744681,5.15,76.95,10.427793,14.8,4.21,5.15,0.17,-0.045,4.554236,0.3,3.53,0.34,2.8,0.0,-0.1,103.0,6.19,0.5,0.37,3.64,0.15,1.2,3.0,0.28,0.03
RIG,0.1617,-0.7559198,25660000000.0,-0.1013,0.048,-0.282,0.16399999999999998,0.0575,0.0,-0.1674,-0.4396,-0.5446,-0.16390000000000002,-0.8517,-0.038,-0.2206,-0.6523,-0.4547,0.22699999999999998,0.11079204,1.02,0.9,1.02,1.01,7.574,2.566,1.8534286,0.76,-1.09,-0.93577975,1.23,-0.24,0.19200772,1.02,1.01,1.23,4.92,-2.88,1.591232,0.09,2.39,2.53,2.1,0.82,-0.14,6600.0,0.19,0.77,0.05,3.64,0.16,1.8,3.6,0.65,4.44
RIOT,1.135,-0.16000003,1550000000.0,-0.114,0.2,0.0,0.18899999999999997,0.035,0.0,-0.0241,2.5074,-0.1429,0.2353,-0.0885,-0.303,-0.0741,0.1377,1.4875999999999998,0.0,0.11079204,0.44,2.61,14.8,2.6,-19.88,0.72,3.9562857,0.25,-0.2,-0.6744681,2.9,-0.25,17.238573,14.8,2.6,2.9,0.54,-0.045,4.554236,0.25,2.51,0.34,12.9,0.0,-0.08,6.0,0.19,0.0,3.87,3.64,0.15,12.9,2.0,0.73,0.01
RMTI,1.135,-0.16000003,1190000000.0,-0.114,0.38,0.0,-0.162,0.019,0.0,0.0361,2.5074,-0.1429,0.2353,-0.0885,0.025,-0.08779999999999999,0.1377,-0.2441,0.0,0.11079204,0.44,0.8,14.8,1.01,-19.88,1.584,1.4654286,1.1,-0.23,-0.6744681,5.15,-0.08,17.238573,14.8,4.21,5.15,0.17,-0.045,4.554236,0.11,0.94,0.43,4.5,1.28,-0.1,299.0,0.19,1.28,4.83,3.64,1.64,4.1,2.0,0.6,0.04
RVP,1.135,-0.16000003,1550000000.0,-0.114,0.2,0.0,-0.162,0.001,0.0,156400000000.0,2.5074,-0.1429,0.042800000000000005,-0.0885,-0.42100000000000004,0.016,0.1377,1.4875999999999998,0.0,0.11079204,7.09,5.51,14.8,6.11,-19.88,1.584,7.3934283,0.97,-0.06,-0.6744681,5.15,0.01,17.238573,14.8,6.11,5.15,0.08,-0.045,4.554236,0.72,1.79,0.48,3.1,0.12,-0.06,140.0,12.33,0.09,0.4,45.03,0.15,2.3,2.0,0.5,0.04
RYAM,1.135,-0.026569963,1550000000.0,-0.1266,0.2,0.41700000000000004,-0.386,0.022000000000000002,0.0,-0.0636,2.3525,0.3725,0.2353,0.06509999999999999,-0.03,-0.038,0.3154,1.4875999999999998,-0.11900000000000001,0.11079204,0.44,3.52,14.8,3.51,12.087,0.772,3.9562857,0.9,-0.6,-0.6744681,5.15,0.02,17.238573,14.8,3.51,5.15,4.07,-0.395,4.554236,0.3,3.5,0.86,1.9,1.66,-0.18,4000.0,0.19,1.64,0.4,3.64,0.14,1.1,2.2,0.59,3.36
SCS,1.135,-0.16000003,1550000000.0,-0.133,0.1,0.0,-0.162,0.031,0.0,0.0361,2.5074,-0.20199999999999999,-0.08800000000000001,-0.5191,-0.03,-0.0741,-0.26649999999999996,-0.09720000000000001,-0.414,0.11079204,10.05,0.8,14.8,4.21,-19.88,1.584,3.9562857,0.25,-0.23,-0.6744681,10.85,0.01,17.238573,14.8,4.21,10.85,0.08,-0.045,4.554236,0.59,2.51,4.84,1.8,0.51,0.16,2.0,16.64,0.51,1.39,10.23,0.15,1.5,2.0,0.54,0.04
SILV,1.1733,-0.16000003,1550000000.0,-0.114,0.2,0.0,-0.162,0.002,0.0,0.8737,2.5074,0.020099999999999996,0.2353,-0.0885,1.8419999999999999,-0.038,0.0783,-0.0931,-0.115,0.11079204,0.44,1.91,14.8,8.18,-19.88,1.584,9.569142,1.5,-0.23,-0.6744681,1.81,0.01,17.238573,14.8,8.18,1.81,1.77,-0.244,4.554236,0.11,1.59,0.0,1.1,0.0,-0.1,7.0,0.53,0.0,3.55,3.64,3.92,1.3,2.0,0.28,0.04
SOL,1.135,0.32222235,1550000000.0,-0.1176,0.15,0.0,-0.057,0.001,0.0,0.0003,2.5074,-0.1429,0.2353,0.682,-0.011000000000000001,-0.0741,0.7672,1.4875999999999998,0.9259999999999999,0.11079204,2.25,2.07,14.8,2.03,15.653,1.818,1.8794286,0.85,0.08,-0.6744681,2.9,0.01,17.238573,14.8,2.03,2.9,0.07,-0.217,1.322029,0.42,1.39,0.21,0.9,0.93,0.01,222.0,51.88,0.48,2.13,3.64,1.76,1.5,2.5,9.21,0.04
SPAQ,1.135,-0.16000003,1060000000.0,-0.10619999999999999,0.2,-0.536,-0.162,0.001,0.0,0.8737,2.5074,-0.1417,0.2353,-0.0885,-0.42100000000000004,-0.038,0.1377,0.0206,-0.115,0.11079204,0.44,14.61,0.75,4.21,-19.88,1.584,3.9562857,0.25,-0.23,-0.6744681,5.15,0.01,17.238573,0.75,4.21,5.15,0.04,1.76,4.554236,0.11,1.59,0.0,1.0,0.0,-0.08,2.0,12.33,0.0,12.82,152.08,3.92,1.3,2.0,0.44,0.04
SVM,1.135,-0.16000003,1550000000.0,-0.1185,0.05,0.0,-0.162,0.038,0.0,-0.0958,2.5074,-0.1429,0.2353,-0.0885,-0.03,-0.0741,0.1377,1.4875999999999998,0.0,0.11079204,0.44,0.8,14.8,4.21,-19.88,0.772,3.9562857,1.5,0.26,-0.6744681,7.64,2.42,17.238573,14.8,4.21,7.64,1.28,-0.045,4.554236,0.4,2.03,1.0,5.1,0.01,0.08,28.0,27.23,0.0,0.4,35.76,0.15,4.9,2.0,0.64,0.01
TCON,1.135,-0.16000003,1240000000.0,-0.114,0.2,0.287,-0.162,0.017,0.0,0.21170000000000003,2.5074,-0.1429,0.2353,1.0214,-0.703,-0.038,0.1377,0.8733,0.0,0.11079204,4.73,3.52,14.8,4.21,-19.88,1.584,3.9562857,0.95,-0.23,-2.47644,5.15,0.01,17.238573,14.8,4.21,5.15,0.14,-0.045,4.554236,0.62,1.11,0.0,1.6,1.5,-0.65,19.0,12.33,0.0,0.4,3.64,0.03,1.6,2.2,0.15,0.33
TCS,1.135,-0.16000003,1550000000.0,-0.114,0.153,0.0,-0.162,0.003,0.0,0.0361,2.5074,-0.1429,0.2353,-0.0885,0.015,-0.0741,0.1377,1.4875999999999998,0.0,0.11079204,6.75,0.8,14.8,6.11,-19.88,0.772,3.9562857,1.5,-0.23,-0.6744681,5.15,5.78,17.238573,14.8,6.11,5.15,0.08,-0.217,4.554236,0.17,2.03,1.28,1.2,1.17,0.03,50.0,27.32,0.0,0.4,213.75,0.49,0.6,3.7,0.8,4.36
TENX,1.135,-0.16000003,1190000000.0,-0.114,0.2,0.145,0.13,0.001,0.0,0.0129,2.5074,0.1389,0.2353,-0.0885,-0.038,-0.038,0.47240000000000004,0.19640000000000002,0.0,0.11079204,1.7,1.01,1.9,4.21,-2.016,1.584,3.9562857,0.25,-0.23,-2.3098593,1.9,0.01,17.238573,1.9,4.21,1.9,0.04,-0.514,4.554236,0.14,1.59,0.35,2.4,0.07,-0.15,9.0,12.33,0.0,0.4,3.64,0.24,2.4,2.0,0.64,0.04
TGB,1.135,1.8372092,2000000000.0,-0.114,0.2,0.0,-0.162,0.023,0.0,0.0361,2.5074,-0.1429,0.2353,-0.0885,-0.043,-0.0741,0.1377,-0.1555,0.0,0.11079204,0.44,0.9783,14.8,1.01,-19.88,1.584,3.9562857,0.2,0.23,-0.6744681,1.81,0.01,17.238573,14.8,1.01,1.81,0.1,-0.045,4.554236,0.09,1.59,0.19,1.9,0.0,0.02,2.0,64.71,1.3,1.25,3.64,0.15,1.3,3.0,0.28,0.04
TLGT,1.135,-0.99998623,1550000000.0,-0.114,0.15,0.239,-0.495,0.0102,0.0,156400000000.0,2.5074,-0.1429,0.2353,-0.0885,-0.051,-0.29059999999999997,-0.7498999999999999,1.4875999999999998,-0.257,0.11079204,0.85,0.8,1.03,0.8,-19.88,3.574,3.9562857,0.8,-5.04,-0.6744681,1.28,-0.01,17.238573,1.03,0.8,1.28,1.36,-9.885,4.554236,0.09,1.65,1.13,2.3,0.0,-1.48,252.0,0.19,0.0,0.4,3.64,0.06,0.9,3.0,1.97,1.76
TLRY,1.135,-0.16000003,3680000000.0,-0.124,-0.042,-0.36590000000000006,-0.162,0.002,-0.2566,0.0645,2.5074,-0.30269999999999997,0.2353,-0.0885,0.025,-0.0741,0.1377,-0.3064,0.0,0.11079204,4.75,0.8,5.2,4.7,-19.88,1.584,3.9562857,2.43,-0.62,-0.6744681,5.14,0.45,17.238573,5.2,4.7,5.14,0.17,-0.045,4.554236,0.5,1.59,0.0,1.8,3.66,-0.22,103.0,0.19,0.0,4.32,3.64,0.16,1.2,2.9,0.32,0.03
TRCH,1.135,-0.16000003,1320000000.0,-0.1043,0.2,0.5,-0.162,0.002,0.0,1.2697,-0.4571,-0.1429,-0.19149999999999998,-0.0885,-0.42100000000000004,-0.18760000000000002,0.1377,0.004699999999999999,-0.304,0.11079204,0.44,0.8,14.8,3.5,-19.88,1.584,3.9562857,0.25,-0.06,-0.6744681,0.251,0.01,17.238573,0.75,3.5,0.251,0.08,-0.045,4.554236,0.03,2.39,0.0,0.1,1.0,-0.06,2.0,12.33,0.13,0.4,3.64,0.03,0.1,3.0,0.32,0.04
USIO,1.135,-0.16000003,3680000000.0,-0.114,0.2,0.0,-0.162,0.276,0.0,0.0645,2.5074,-0.1429,0.2353,-0.0885,0.025,-0.2833,0.1377,1.4875999999999998,0.0,0.11079204,1.69,1.57,1.65,1.59,-19.88,1.584,3.9562857,0.75,-0.3,-0.6744681,1.54,0.01,1.1023704,1.65,1.59,1.54,0.07,-0.045,1.9210869,0.16,1.68,0.08,1.0,0.13,-0.08,8.0,0.19,0.07,0.4,3.64,1.24,1.0,1.8,0.25,0.83
VCNX,1.135,-0.69870126,1550000000.0,-0.114,0.2,-0.011000000000000001,-0.168,0.025,2.1452,-0.024,-0.43,0.061399999999999996,-0.6484000000000001,-0.0885,1.222,-0.0741,0.1377,-0.6801999999999999,0.0,0.11079204,1.86,1.85,2.22,1.85,-2.593,175.765,5.443143,1.85,-1.79,-0.6744681,2.19,0.01,17.238573,2.22,1.85,2.19,0.28,-1.803,4.554203,0.39,1.59,0.0,0.3,0.0,-0.44,45.0,0.19,0.0,0.4,3.64,114.27,0.3,2.0,6.22,0.07
VGZ,1.9444,-0.16000003,1190000000.0,-0.124,0.2,0.0,0.165,0.001,0.0,0.0129,2.5074,-0.1429,0.2353,-0.0885,-0.365,-0.038,0.2647,-0.10300000000000001,0.0,0.11079204,0.44,1.01,1.2,1.07,-0.79,1.584,3.9562857,0.36,-0.07,-0.6744681,1.17,0.01,17.238573,1.2,1.07,1.17,0.3,-0.514,4.554236,0.07,1.31,0.08,2.3,0.0,-0.1,15.0,12.33,0.0,0.4,3.64,0.49,2.3,2.0,0.65,0.29
VSTO,1.135,-0.16000003,1240000000.0,-0.11720000000000001,0.25,0.0,-0.162,0.02,0.031,-0.0232,2.5074,-0.20199999999999999,-0.005699999999999999,-0.0812,-0.011000000000000001,-0.0741,0.684,1.4875999999999998,0.042,0.11079204,0.44,0.8,14.8,3.5,-19.88,1.584,3.9562857,1.5,1.71,-0.6744681,5.15,0.4,17.238573,14.8,4.21,2.4,1.59,-0.045,4.554236,1.38,1.59,0.61,2.7,0.0,-0.1,7.0,12.36,0.91,0.4,3.64,0.15,1.4,2.1,0.88,0.01
VVPR,15.4746,5.985294,2310000000.0,-0.1063,0.2,0.0,-0.49200000000000005,0.8128,0.0,0.8737,2.5074,3.7415,0.2353,6.381,-0.045,0.9666,3.0679000000000003,0.746,0.625,0.11079204,7.98,6.45,14.8,7.53,29.996,1.941,5.521714,0.59,-0.23,-0.6744681,7.99,0.01,2.1570487,14.8,7.53,7.99,0.06,-0.38,1.717442,2.77,4.95,0.24,1.0,1.46,-0.08,204.0,0.19,1.39,12.82,3.64,3.92,0.3,2.0,39.83,0.04
VXRT,1.135,27.225805,31410000000.0,-0.114,0.2,0.14300000000000002,0.32,0.005,0.0,156400000000.0,3.2798000000000003,-0.1429,0.2353,19.5136,-1.26,-0.2218,0.1377,1.4875999999999998,4.0,0.11079204,7.1,0.8,14.8,4.21,-19.88,1.584,3.9562857,0.25,-0.3,-0.6744681,5.15,0.01,106.92484,14.8,4.21,5.15,0.17,-0.44,4.554236,0.82,-0.04,0.41,4.0,0.0,-0.09,28.0,0.19,0.0,13.5,3.64,101.47,4.0,2.0,0.21,0.69
VYNE,1.135,-0.16000003,1190000000.0,-0.1059,0.2,0.0,0.13,0.021,0.0,-0.0241,2.5074,0.020099999999999996,0.2353,-0.0885,-0.038,-0.0741,0.1377,1.4875999999999998,0.0,0.11079204,1.55,1.53,14.8,1.51,-19.88,16.313,3.9562857,0.25,-0.23,-0.6744681,1.72,-0.01,17.238573,14.8,1.51,1.72,4.59,-0.045,4.554236,0.15,1.59,0.57,4.9,0.46,-0.16,7.0,0.19,0.0,0.4,3.64,0.15,4.7,2.0,0.63,0.02
WRTC,1.135,-0.16000003,1150000000.0,-0.114,0.2,0.0,-0.162,0.026000000000000002,-0.0311,156400000000.0,2.5074,-0.1429,0.2353,-0.0885,-0.42100000000000004,-0.2218,0.1377,1.4875999999999998,0.0,0.11079204,0.44,0.8,14.8,4.21,-19.88,1.584,3.9562857,0.25,-0.2,-0.6744681,5.15,0.01,122.96307,14.8,5.6899,5.15,3.12,-0.045,4.554236,0.65,1.59,0.93,24.1,0.01,-0.09,19.0,12.33,0.01,0.4,3.64,0.15,22.8,2.0,0.44,0.04
WTRH,1.135,-0.16000003,1550000000.0,-0.114,0.2,0.0305,-0.162,0.021,-0.10400000000000001,1.1905,2.5074,-0.1429,0.2353,-0.0885,0.004,-0.1507,0.1377,1.4875999999999998,0.0,0.11079204,0.44,3.25,14.8,4.21,-26.124,1.584,3.9562857,1.5,0.2,-0.6744681,5.15,0.83,17.238573,14.8,3.24,5.15,0.17,-0.045,4.554236,0.31,1.59,0.0,1.8,1.77,0.05,8.0,16.65,1.55,4.83,3.64,0.03,1.8,2.2,0.26,0.01
WVE,0.5159,-0.16000003,1550000000.0,-0.114,0.2,0.537,-0.162,0.006999999999999999,-0.5204,-0.019799999999999998,0.4886,-0.1429,-0.43420000000000003,-0.0885,-3.27,-0.2817,0.1377,1.4875999999999998,-0.605,0.10953009,10.09,0.8,14.8,4.21,-2.721,1.584,3.9562857,6.61,-1.7,-5.7257147,19.79,0.01,17.238573,14.8,4.21,19.79,5.42,-5.656,10.181087,1.2,0.32,2.1,1.3,0.0,-0.69,301.0,0.19,0.0,0.4,3.64,30.28,1.3,2.1,0.72,4.26
WWR,1.135,-0.16000003,1060000000.0,-0.114,0.2,0.0,0.541,0.006999999999999999,0.0,156400000000.0,2.5074,-0.1429,0.2353,-0.0885,-0.038,-0.231,0.1377,1.4875999999999998,0.0,0.11079204,0.44,0.8,0.75,1.34,-19.88,1.584,3.9562857,0.25,-0.49,-0.6744681,1.45,0.01,17.238573,0.75,1.34,1.45,0.14,-0.045,4.554236,1.55,1.77,0.0,0.8,0.02,-0.08,28.0,12.33,0.01,0.4,3.64,0.15,0.8,2.0,0.28,0.03
ZGNX,0.1219,-0.16000003,1060000000.0,-0.114,0.08800000000000001,0.3,-0.162,0.002,0.0,0.0645,2.5074,-0.1429,0.2353,-0.0885,0.025,-0.0741,-0.40840000000000004,-0.2441,0.0,0.11079204,0.44,0.8,19.83,18.29,-19.88,179.921,23.915714,0.25,-0.23,-0.6744681,5.15,-0.72,17.238573,19.83,18.29,5.15,0.17,-0.045,25.87355,0.17,1.79,0.0,4.6,0.0,-0.1,141.0,0.19,0.0,0.4,3.64,0.15,4.6,1.8,0.89,4.74
WRN,1.135,-0.16000003,6320000000.0,-0.114,0.2,-0.536,-0.162,0.059000000000000004,0.0,156400000000.0,2.5074,-0.1417,-0.24309999999999998,-0.0885,-0.42100000000000004,-0.1741,0.1377,-0.2964,-0.115,0.11079204,0.44,1.71,0.75,4.21,-19.88,0.905,3.9562857,0.25,-0.23,-0.6744681,0.4519,0.01,17.238573,0.75,4.21,5.15,0.04,-0.045,4.554236,0.09,1.59,0.0,0.1,0.0,-0.08,9.0,12.33,0.0,3.55,3.64,0.35,0.1,2.0,0.71,0.95
ADTX,1.135,-0.16000003,2049999999.9999998,-0.11199999999999999,0.2,0.0,0.13,0.059000000000000004,0.0,0.8737,2.5074,-0.1417,0.2353,-0.0885,0.025,-0.2218,0.1377,1.4875999999999998,0.0,0.11079204,1.74,1.71,0.75,1.62,-19.88,0.905,3.9562857,1.62,-0.23,-0.6744681,1.85,0.01,17.238573,0.75,1.62,1.85,0.02,1.76,4.554236,0.2,1.59,0.0,0.0,0.0,-0.08,2.0,12.33,0.0,0.4,3.64,0.06,0.0,2.0,0.14,0.09
AIM,1.135,2.1971831,6020000000.0,-0.1057,0.25,0.14,0.44299999999999995,0.005,0.1335,2.61,2.5074,-0.1429,0.2353,-0.0885,-0.632,-0.0741,0.1195,1.4875999999999998,0.379,0.08708286,2.25,2.2,2.49,1.97,-4.817,1.584,2.2905715,0.38,-0.23,-2.03,5.15,-0.23,17.238573,2.49,1.97,2.4,0.66,-5.873,4.554236,0.17,1.59,0.92,42.2,0.05,-0.08,31.0,0.19,0.04,1.45,3.64,424.14,42.2,2.0,0.13,0.36
CMRX,1.2101,-0.16000003,1250000000.0,-0.114,0.2,0.0,-0.162,0.002,-0.0011,-0.0398,2.5074,-0.1429,0.0354,-0.0885,-0.038,-0.0741,0.1377,1.4875999999999998,0.0,0.08708286,2.66,0.8,14.8,4.21,-19.88,1.584,2.7888572,0.25,-0.3,-0.6744681,5.15,0.01,17.238573,14.8,4.21,5.15,0.08,-0.045,4.554236,0.22,1.85,0.0,15.9,0.0,-0.17,7.0,0.19,0.0,2.02,3.64,0.14,15.9,2.0,0.64,0.01
CTRA,1.135,-0.16000003,1550000000.0,-0.114,0.2,-0.36590000000000006,-0.312,0.022000000000000002,0.0,-0.1819,2.5074,-0.1429,0.2353,-0.12380000000000001,-0.098,-0.0741,0.1377,1.4875999999999998,0.0,0.08708286,7.98,7.94,14.8,7.52,-19.88,0.295,4.8968573,1.93,-0.23,-0.6744681,5.15,0.01,0.07612515,14.8,7.52,5.15,0.08,-0.045,4.554236,0.79,1.13,0.19,2.4,0.0,-0.1,2.0,0.19,1.46,0.6,3.64,0.07,1.9,3.0,0.35,0.04
CXDO,0.8332999999999999,-0.16000003,1550000000.0,-0.114,0.2,0.0,-0.162,0.721,0.0,0.0361,2.5074,-0.1429,0.2353,-0.0885,-0.42100000000000004,-0.0741,-0.0621,1.4875999999999998,-0.304,0.08708286,0.44,0.8,14.8,4.21,63.208,1.584,3.9562857,0.25,0.14,39.285713,5.15,-0.04,17.238573,14.8,4.21,5.15,0.08,-0.045,4.554236,0.43,2.51,0.29,2.1,0.53,0.02,103.0,47.91,0.34,14.5,73.47,0.15,1.9,1.5,0.64,0.23
DGLY,1.135,-0.16000003,1250000000.0,-0.1063,0.2,0.111,-0.24100000000000002,0.08199999999999999,-0.047400000000000005,156400000000.0,1.8641999999999999,-0.1429,0.2353,-0.0885,-3.016,-0.0741,0.1377,1.4875999999999998,0.0,0.08708286,2.27,2.3,2.53,4.21,-19.88,1.584,3.9562857,0.25,-0.32,-7.25,2.4,-0.28,17.238573,2.53,4.21,2.4,0.08,-0.045,2.072374,0.22,1.59,0.58,2.8,0.39,-0.1,7.0,0.19,0.08,0.4,3.64,0.03,2.2,2.0,0.16,0.95
GLNG,1.6078999999999999,-0.16000003,1220000000.0,-0.1075,0.2,1.077,-0.307,0.465,0.0,-0.049100000000000005,2.5074,-0.1429,0.2353,-0.2869,0.015,0.0951,0.1377,-0.2838,0.057,0.08708286,7.09,9.29,9.11,4.21,13.197,8.087,10.205588,4.54,0.05,197.33334,6.97,0.02,1.2813916,9.11,4.21,6.97,6.02,-3.255,7.9481883,0.88,0.91,1.36,0.2,2.11,-0.07,1647.0,149.8,1.12,0.57,3.64,1.57,0.2,1.5,0.55,4.34
GRAF,1.135,-0.16000003,1360000000.0,-0.11939999999999999,0.2,0.0,-0.162,0.001,0.0,156400000000.0,2.5074,-0.1429,-0.264,0.8165,-0.42100000000000004,-0.0741,0.1377,1.4875999999999998,0.0,0.08708286,0.44,0.8,0.75,4.21,-19.88,1.584,3.9562857,0.25,-0.23,-0.6744681,1.81,0.01,17.238573,0.75,4.21,1.81,0.17,-0.558,4.554236,0.09,1.59,0.03,0.6,0.0,-0.1,2.0,12.33,0.0,0.4,3.64,0.03,0.6,2.0,0.28,0.65
ICLK,1.135,-0.16000003,1360000000.0,-0.114,0.2,0.0,-0.162,0.003,0.0,0.8737,2.5074,-0.1429,0.2353,-0.0885,-0.42100000000000004,-0.0741,0.1377,-0.17550000000000002,0.0,0.08708286,6.44,6.21,14.8,5.5,-19.88,2.712,3.9562857,0.25,0.23,27.95652,5.15,0.01,17.238573,14.8,5.5,5.15,0.08,-0.045,4.554236,0.45,1.11,0.5,1.5,0.26,0.01,8.0,40.37,0.0,0.4,3.64,0.15,1.5,1.8,1.06,0.66
KBNT,1.135,-0.16000003,1550000000.0,-0.114,0.2,0.0,-0.24100000000000002,0.23600000000000002,0.0,156400000000.0,2.5074,-0.1429,0.2353,-0.0885,1.8419999999999999,-0.4077,0.1377,1.4875999999999998,0.0,0.08708286,2.24,2.8,14.8,2.1301,-19.88,1.584,3.9562857,1.5,-0.23,-0.6744681,3.15,-0.04,17.238573,14.8,2.1301,3.15,0.02,-0.045,4.554236,0.32,1.59,0.0,0.1,0.0,-0.08,11.0,12.33,0.0,0.4,3.64,13.18,0.1,2.0,0.23,0.01
